Date,Energy
2015-10-19,377.9
2015-10-20,250.8
2015-10-21,545.8
2015-10-22,713.3
2015-10-23,711.5
2015-10-24,420.3
2015-10-26,6.9
2015-10-27,18.2
2015-10-28,170.5
2015-10-29,223.6
2015-10-30,582.2
2015-10-31,869.9
2015-11-01,684.3
2015-11-02,282.8
2015-11-03,17.6
2015-11-04,13.8
2015-11-05,10.3
2015-11-06,75.8
2015-11-07,277.4
2015-11-08,138.3
2015-11-09,101.3
2015-11-10,19.9
2015-11-11,54.0
2015-11-12,15.3
2015-11-13,114.3
2015-11-14,136.2
2015-11-15,21.5
2015-11-16,33.2
2015-11-17,123.5
2015-11-18,164.2
2015-11-19,115.7
2015-11-20,818.6
2015-11-21,1064.3
2015-11-22,736.6
2015-11-23,73.3
2015-11-24,161.0
2015-11-25,238.7
2015-11-26,392.0
2015-11-27,431.5
2015-11-28,109.1
2015-11-29,60.3
2015-11-30,331.2
2015-12-01,413.9
2015-12-02,30.1
2015-12-03,20.2
2015-12-04,21.7
2015-12-05,18.5
2015-12-06,38.0
2015-12-07,10.9
2015-12-08,12.0
2015-12-09,31.8
2015-12-10,510.3
2015-12-11,309.3
2015-12-12,60.0
2015-12-13,202.3
2015-12-14,11.8
2015-12-15,16.6
2015-12-16,273.5
2015-12-17,348.2
2015-12-18,28.9
2015-12-19,52.2
2015-12-20,101.2
2015-12-21,71.3
2015-12-22,25.6
2015-12-23,7.3
2015-12-24,119.5
2015-12-25,133.2
2015-12-26,86.6
2015-12-27,18.2
2015-12-28,28.0
2015-12-29,119.2
2015-12-30,344.3
2015-12-31,198.5
2016-01-01,12.8
2016-01-02,429.3
2016-01-03,661.7
2016-01-04,897.4
2016-01-05,455.2
2016-01-06,755.9
2016-01-07,313.4
2016-01-08,582.3
2016-01-09,797.6
2016-01-10,890.8
2016-01-11,973.5
2016-01-12,890.9
2016-01-13,580.7
2016-01-14,651.3
2016-01-15,692.6
2016-01-16,635.6
2016-01-17,844.1
2016-01-18,475.3
2016-01-19,189.9
2016-01-20,85.0
2016-01-21,145.2
2016-01-22,120.4
2016-01-23,84.3
2016-01-24,353.3
2016-01-25,136.5
2016-01-26,160.0
2016-01-27,192.8
2016-01-28,80.7
2016-01-29,94.0
2016-01-30,497.7
2016-01-31,1014.6
2016-02-01,305.5
2016-02-02,518.8
2016-02-03,1054.8
2016-02-04,813.4
2016-02-05,310.4
2016-02-06,127.1
2016-02-07,604.3
2016-02-08,623.0
2016-02-09,1030.6
2016-02-10,1027.1
2016-02-11,395.0
2016-02-12,541.8
2016-02-13,1067.6
2016-02-14,1026.6
2016-02-15,695.9
2016-02-16,355.8
2016-02-17,454.9
2016-02-18,160.8
2016-02-19,784.0
2016-02-20,433.6
2016-02-21,694.5
2016-02-22,567.8
2016-02-23,650.3
2016-02-24,219.3
2016-02-25,741.8
2016-02-26,257.0
2016-02-27,286.3
2016-02-28,512.8
2016-02-29,862.7
2016-03-01,267.1
2016-03-02,272.5
2016-03-03,942.9
2016-03-04,304.8
2016-03-05,863.5
2016-03-06,652.5
2016-03-07,760.0
2016-03-08,309.3
2016-03-09,107.3
2016-03-10,101.7
2016-03-11,351.9
2016-03-12,1054.7
2016-03-13,898.5
2016-03-14,715.6
2016-03-15,105.6
2016-03-16,135.1
2016-03-17,561.8
2016-03-18,397.6
2016-03-19,155.8
2016-03-20,355.3
2016-03-21,256.0
2016-03-22,329.1
2016-03-23,453.7
2016-03-24,767.3
2016-03-25,311.1
2016-03-26,173.5
2016-03-27,206.8
2016-03-28,481.8
2016-03-29,520.6
2016-03-30,300.5
2016-03-31,385.8
2016-04-01,250.0
2016-04-02,325.8
2016-04-03,55.7
2016-04-04,167.5
2016-04-05,59.7
2016-04-06,86.0
2016-04-07,89.9
2016-04-08,278.5
2016-04-09,614.8
2016-04-10,207.3
2016-04-11,412.1
2016-04-12,432.9
2016-04-13,702.9
2016-04-14,598.0
2016-04-15,256.5
2016-04-16,559.1
2016-04-17,618.7
2016-04-18,379.9
2016-04-19,472.2
2016-04-20,863.5
2016-04-21,283.7
2016-04-22,430.8
2016-04-23,508.7
2016-04-24,983.6
2016-04-25,678.5
2016-04-26,588.1
2016-04-27,1015.1
2016-04-28,151.0
2016-04-29,152.5
2016-04-30,60.2
2016-05-01,504.5
2016-05-02,237.3
2016-05-03,697.7
2016-05-04,629.8
2016-05-05,517.2
2016-05-06,151.3
2016-05-07,76.1
2016-05-08,98.1
2016-05-09,53.0
2016-05-10,126.9
2016-05-11,194.7
2016-05-12,841.4
2016-05-13,1026.2
2016-05-14,878.2
2016-05-15,620.7
2016-05-16,151.8
2016-05-17,100.7
2016-05-18,150.3
2016-05-19,584.3
2016-05-20,512.1
2016-05-21,857.1
2016-05-22,169.9
2016-05-23,840.3
2016-05-24,733.9
2016-05-25,230.1
2016-05-26,41.4
2016-05-27,25.9
2016-05-28,163.7
2016-05-29,450.4
2016-05-30,676.5
2016-05-31,564.9
2016-06-01,225.7
2016-06-02,655.0
2016-06-03,318.6
2016-06-04,144.1
2016-06-05,86.1
2016-06-06,77.3
2016-06-07,86.8
2016-06-08,111.2
2016-06-09,202.5
2016-06-10,38.6
2016-06-11,360.0
2016-06-12,499.7
2016-06-13,282.9
2016-06-14,528.6
2016-06-15,712.8
2016-06-16,587.2
2016-06-17,429.4
2016-06-18,64.3
2016-06-19,168.5
2016-06-20,133.9
2016-06-21,64.3
2016-06-22,183.8
2016-06-23,444.7
2016-06-24,275.6
2016-06-25,58.0
2016-06-26,106.3
2016-06-27,448.8
2016-06-28,248.1
2016-06-29,41.1
2016-06-30,85.7
2016-07-01,32.9
2016-07-02,96.2
2016-07-03,140.3
2016-07-04,100.0
2016-07-05,45.1
2016-07-06,81.5
2016-07-07,97.5
2016-07-08,128.6
2016-07-09,81.0
2016-07-10,20.8
2016-07-11,29.0
2016-07-12,116.5
2016-07-13,410.8
2016-07-14,569.8
2016-07-15,336.8
2016-07-16,696.6
2016-07-17,365.7
2016-07-18,298.5
2016-07-19,385.8
2016-07-20,304.4
2016-07-21,76.6
2016-07-22,193.4
2016-07-23,98.4
2016-07-24,74.5
2016-07-25,72.9
2016-07-26,121.3
2016-07-27,57.4
2016-07-28,91.2
2016-07-29,40.1
2016-07-30,53.5
2016-07-31,212.9
2016-08-01,418.4
2016-08-02,153.3
2016-08-03,125.3
2016-08-04,58.9
2016-08-05,333.1
2016-08-06,295.7
2016-08-07,779.2
2016-08-08,343.8
2016-08-09,89.8
2016-08-10,535.4
2016-08-11,273.0
2016-08-12,724.2
2016-08-13,559.9
2016-08-14,101.4
2016-08-15,44.6
2016-08-16,138.4
2016-08-17,300.9
2016-08-18,152.9
2016-08-19,180.7
2016-08-20,35.2
2016-08-21,129.5
2016-08-22,689.5
2016-08-23,990.1
2016-08-24,843.3
2016-08-25,432.4
2016-08-26,163.8
2016-08-27,34.4
2016-08-28,81.4
2016-08-29,178.3
2016-08-30,60.1
2016-08-31,64.1
2016-09-01,96.1
2016-09-02,176.2
2016-09-03,161.4
2016-09-04,115.0
2016-09-05,576.7
2016-09-06,954.9
2016-09-07,296.2
2016-09-08,506.9
2016-09-09,268.7
2016-09-10,112.3
2016-09-11,149.0
2016-09-12,178.0
2016-09-13,47.8
2016-09-14,26.9
2016-09-15,158.0
2016-09-16,284.5
2016-09-17,622.0
2016-09-18,436.0
2016-09-19,248.6
2016-09-20,143.1
2016-09-21,48.4
2016-09-22,199.9
2016-09-23,51.3
2016-09-24,73.3
2016-09-25,92.4
2016-09-26,133.5
2016-09-27,114.9
2016-09-28,118.5
2016-09-29,45.6
2016-09-30,107.3
2016-10-01,137.5
2016-10-02,380.6
2016-10-03,316.4
2016-10-04,165.4
2016-10-05,291.4
2016-10-06,64.8
2016-10-07,290.2
2016-10-08,157.8
2016-10-09,177.1
2016-10-10,212.7
2016-10-11,117.8
2016-10-12,192.3
2016-10-13,74.1
2016-10-14,240.4
2016-10-15,434.8
2016-10-16,66.4
2016-10-17,23.7
2016-10-18,218.7
2016-10-19,144.0
2016-10-20,392.9
2016-10-21,334.0
2016-10-22,26.0
2016-10-23,64.8
2016-10-24,38.8
2016-10-25,221.9
2016-10-26,184.0
2016-10-27,865.5
2016-10-28,1165.0
2016-10-29,760.2
2016-10-31,655.8
2016-11-01,115.4
2016-11-02,691.3
2016-11-03,487.3
2016-11-04,161.8
2016-11-05,777.7
2016-11-06,1042.5
2016-11-07,686.2
2016-11-08,101.7
2016-11-09,249.8
2016-11-10,429.8
2016-11-11,792.4
2016-11-12,516.9
2016-11-13,47.2
2016-11-14,218.3
2016-11-15,323.4
2016-11-16,63.8
2016-11-17,214.3
2016-11-18,157.0
2016-11-19,437.8
2016-11-20,36.6
2016-11-21,45.1
2016-11-22,42.5
2016-11-23,35.8
2016-11-24,75.9
2016-11-25,148.1
2016-11-26,51.9
2016-11-27,15.5
2016-11-28,267.9
2016-11-29,1086.3
2016-11-30,796.7
2016-12-01,179.6
2016-12-02,727.0
2016-12-03,13.5
2016-12-04,86.9
2016-12-05,66.5
2016-12-06,110.7
2016-12-07,542.7
2016-12-08,156.7
2016-12-09,25.2
2016-12-10,72.8
2016-12-11,291.8
2016-12-12,294.1
2016-12-13,301.0
2016-12-14,11.2
2016-12-15,172.3
2016-12-16,440.3
2016-12-17,499.2
2016-12-18,62.4
2016-12-19,105.7
2016-12-20,237.5
2016-12-21,429.9
2016-12-22,173.3
2016-12-23,293.8
2016-12-24,80.3
2016-12-25,197.8
2016-12-26,94.1
2016-12-27,337.3
2016-12-28,824.3
2016-12-29,1150.8
2016-12-30,923.6
2016-12-31,505.5
2017-01-01,168.5
2017-01-02,357.8
2017-01-03,544.2
2017-01-04,353.9
2017-01-05,798.1
2017-01-06,987.3
2017-01-07,903.6
2017-01-08,455.5
2017-01-09,600.2
2017-01-10,153.5
2017-01-11,193.2
2017-01-12,744.0
2017-01-13,1000.1
2017-01-14,231.8
2017-01-15,297.6
2017-01-16,265.5
2017-01-17,413.2
2017-01-18,306.7
2017-01-19,498.5
2017-01-20,306.9
2017-01-21,401.3
2017-01-22,493.8
2017-01-23,599.8
2017-01-24,462.5
2017-01-25,382.0
2017-01-26,91.3
2017-01-27,38.8
2017-01-28,53.5
2017-01-29,101.2
2017-01-30,24.5
2017-01-31,363.1
2017-02-01,699.1
2017-02-02,608.3
2017-02-03,1042.1
2017-02-04,1133.3
2017-02-05,1054.4
2017-02-06,683.8
2017-02-07,273.0
2017-02-08,110.6
2017-02-09,569.2
2017-02-10,207.3
2017-02-11,54.4
2017-02-12,60.8
2017-02-13,83.4
2017-02-14,238.0
2017-02-15,76.1
2017-02-16,98.5
2017-02-17,383.3
2017-02-18,392.0
2017-02-19,217.0
2017-02-20,90.3
2017-02-21,229.7
2017-02-22,582.1
2017-02-23,575.1
2017-02-24,798.8
2017-02-25,698.6
2017-02-26,230.3
2017-02-27,299.6
2017-02-28,985.6
2017-03-01,700.0
2017-03-02,433.2
2017-03-03,95.3
2017-03-04,716.6
2017-03-05,740.8
2017-03-06,973.3
2017-03-07,612.8
2017-03-08,1029.4
2017-03-09,458.2
2017-03-10,736.9
2017-03-11,950.5
2017-03-12,201.6
2017-03-13,348.2
2017-03-14,366.2
2017-03-15,493.0
2017-03-16,517.2
2017-03-17,228.8
2017-03-18,952.4
2017-03-19,654.7
2017-03-20,136.5
2017-03-21,65.3
2017-03-22,161.8
2017-03-23,138.5
2017-03-24,46.1
2017-03-25,100.7
2017-03-26,361.3
2017-03-27,535.1
2017-03-28,316.7
2017-03-29,227.2
2017-03-30,334.1
2017-03-31,107.1
2017-04-01,164.2
2017-04-02,281.9
2017-04-03,629.3
2017-04-04,143.0
2017-04-05,55.2
2017-04-06,55.6
2017-04-07,196.9
2017-04-08,136.4
2017-04-09,167.6
2017-04-10,55.0
2017-04-11,104.2
2017-04-12,96.1
2017-04-13,399.7
2017-04-14,432.9
2017-04-15,381.9
2017-04-16,237.9
2017-04-17,332.0
2017-04-18,592.5
2017-04-19,584.0
2017-04-20,485.5
2017-04-21,500.8
2017-04-22,181.2
2017-04-23,486.0
2017-04-24,71.3
2017-04-25,270.6
2017-04-26,504.6
2017-04-27,664.4
2017-04-28,761.9
2017-04-29,308.4
2017-04-30,186.2
2017-05-01,320.2
2017-05-02,118.4
2017-05-03,48.0
2017-05-04,131.5
2017-05-05,142.1
2017-05-06,191.6
2017-05-07,817.0
2017-05-08,130.3
2017-05-09,86.0
2017-05-10,59.4
2017-05-11,167.1
2017-05-12,286.4
2017-05-13,487.6
2017-05-14,148.8
2017-05-15,102.4
2017-05-16,653.6
2017-05-17,585.8
2017-05-18,137.4
2017-05-19,301.5
2017-05-20,626.9
2017-05-21,642.9
2017-05-22,176.7
2017-05-23,84.9
2017-05-24,52.4
2017-05-25,370.1
2017-05-26,674.8
2017-05-27,413.4
2017-05-28,380.3
2017-05-29,46.3
2017-05-30,215.0
2017-05-31,132.6
2017-06-01,58.8
2017-06-02,166.0
2017-06-03,56.0
2017-06-04,149.3
2017-06-05,36.2
2017-06-06,303.0
2017-06-07,331.9
2017-06-08,258.2
2017-06-09,39.0
2017-06-10,45.6
2017-06-11,412.3
2017-06-12,78.9
2017-06-13,147.0
2017-06-14,187.6
2017-06-15,61.5
2017-06-16,41.6
2017-06-17,245.9
2017-06-18,715.2
2017-06-19,515.8
2017-06-20,99.5
2017-06-21,115.1
2017-06-22,61.8
2017-06-23,176.7
2017-06-24,160.0
2017-06-25,414.6
2017-06-26,66.7
2017-06-27,419.9
2017-06-28,567.0
2017-06-29,931.0
2017-06-30,172.6
2017-07-01,92.8
2017-07-02,119.8
2017-07-03,546.5
2017-07-04,298.7
2017-07-05,68.7
2017-07-06,32.1
2017-07-07,90.7
2017-07-08,97.1
2017-07-09,94.3
2017-07-10,562.9
2017-07-11,357.0
2017-07-12,262.4
2017-07-13,89.5
2017-07-14,105.1
2017-07-15,287.8
2017-07-16,1053.3
2017-07-17,923.3
2017-07-18,110.5
2017-07-19,120.3
2017-07-20,100.6
2017-07-21,154.7
2017-07-22,442.8
2017-07-23,199.0
2017-07-24,519.8
2017-07-25,564.5
2017-07-26,162.1
2017-07-27,133.9
2017-07-28,372.0
2017-07-29,89.2
2017-07-30,55.5
2017-07-31,74.0
2017-08-01,104.2
2017-08-02,69.5
2017-08-03,53.5
2017-08-04,60.4
2017-08-05,128.4
2017-08-06,315.0
2017-08-07,143.2
2017-08-08,91.8
2017-08-09,179.3
2017-08-10,310.5
2017-08-11,834.5
2017-08-12,656.5
2017-08-13,452.9
2017-08-14,236.8
2017-08-15,154.8
2017-08-16,132.9
2017-08-17,167.8
2017-08-18,44.9
2017-08-19,253.7
2017-08-20,420.9
2017-08-21,713.0
2017-08-22,417.0
2017-08-23,51.4
2017-08-24,31.5
2017-08-25,36.5
2017-08-26,38.9
2017-08-27,44.0
2017-08-28,149.1
2017-08-29,350.1
2017-08-30,77.2
2017-08-31,216.5
2017-09-01,414.3
2017-09-02,601.0
2017-09-03,605.9
2017-09-04,32.0
2017-09-05,39.6
2017-09-06,267.6
2017-09-07,360.4
2017-09-08,121.0
2017-09-09,477.5
2017-09-10,630.4
2017-09-11,629.1
2017-09-12,917.2
2017-09-13,325.3
2017-09-14,556.4
2017-09-15,298.0
2017-09-16,502.5
2017-09-17,691.9
2017-09-18,284.9
2017-09-19,685.0
2017-09-20,273.4
2017-09-21,99.0
2017-09-22,34.0
2017-09-23,55.5
2017-09-24,36.5
2017-09-25,83.3
2017-09-26,129.4
2017-09-27,245.6
2017-09-28,366.5
2017-09-29,395.9
2017-09-30,142.8
2017-10-01,30.8
2017-10-02,66.0
2017-10-03,112.1
2017-10-04,52.7
2017-10-05,256.2
2017-10-06,724.3
2017-10-07,939.6
2017-10-08,286.5
2017-10-09,41.2
2017-10-10,27.8
2017-10-11,52.7
2017-10-12,51.5
2017-10-13,40.4
2017-10-14,122.7
2017-10-15,68.9
2017-10-16,27.8
2017-10-17,16.0
2017-10-18,17.6
2017-10-19,9.3
2017-10-20,17.7
2017-10-21,49.3
2017-10-22,627.3
2017-10-23,703.0
2017-10-24,915.1
2017-10-25,802.1
2017-10-26,165.2
2017-10-27,591.1
2017-10-28,710.7
2017-10-30,227.0
2017-10-31,368.5
2017-11-01,124.2
2017-11-02,218.3
2017-11-03,156.4
2017-11-04,31.1
2017-11-05,423.6
2017-11-06,298.3
2017-11-07,442.5
2017-11-08,233.6
2017-11-10,64.2
2017-11-11,55.7
2017-11-12,660.5
2017-11-13,709.3
2017-11-14,478.0
2017-11-15,189.5
2017-11-16,739.3
2017-11-17,740.7
2017-11-18,220.4
2017-11-19,181.8
2017-11-20,324.3
2017-11-21,222.4
2017-11-22,112.1
2017-11-23,85.6
2017-11-24,47.8
2017-11-25,742.5
2017-11-26,915.9
2017-11-27,777.8
2017-11-28,348.0
2017-11-29,913.6
2017-11-30,883.8
2017-12-01,89.8
2017-12-02,143.4
2017-12-03,175.5
2017-12-04,142.8
2017-12-05,114.9
2017-12-06,130.4
2017-12-07,450.5
2017-12-08,1043.9
2017-12-09,730.9
2017-12-10,670.4
2017-12-11,1101.2
2017-12-12,1077.8
2017-12-13,810.9
2017-12-14,1083.8
2017-12-15,1155.4
2017-12-16,724.5
2017-12-17,421.9
2017-12-18,340.2
2017-12-19,226.8
2017-12-20,313.3
2017-12-21,938.9
2017-12-22,1137.7
2017-12-23,734.0
2017-12-24,103.7
2017-12-25,374.6
2017-12-26,546.4
2017-12-27,1049.8
2017-12-28,905.0
2017-12-29,187.9
2017-12-30,138.0
2017-12-31,432.2
2018-01-01,1067.7
2018-01-02,554.8
2018-01-03,717.0
2018-01-04,427.7
2018-01-05,547.3
2018-01-06,308.7
2018-01-07,113.6
2018-01-08,196.4
2018-01-09,284.9
2018-01-10,124.4
2018-01-11,80.5
2018-01-12,614.4
2018-01-13,473.7
