,wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/custom/name,config/custom/zone,config/custom/train_window,config/custom/valid_window,config/custom/t_size,config/custom/batch_size,config/custom/steps,config/custom/patience,config/custom/swa_step_start,config/custom/steps_per_print,config/gan/initial_noise_size,config/gan/noise_size,config/gan/hidden_size,config/gan/mlp_size,config/gan/num_layers,config/gan/generator_lr,config/gan/discriminator_lr,config/gan/init_mult1,config/gan/init_mult2,config/gan/weight_decay,logdir
652,-1.5349825866082136,True,1,82522761,2024-03-18_21-37-48,1710794268,33.51034092903137,33.51034092903137,86460,hpc-c11-node23.unitn.it,192.168.115.148,33.51034092903137,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.001100598872870491,0.0006549638889050763,3,0.5,0.01,82522761
653,-1.489819884300232,True,1,dfeb2601,2024-03-18_21-37-41,1710794261,16.643852949142456,16.643852949142456,86542,hpc-c11-node23.unitn.it,192.168.115.148,16.643852949142456,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,3.085934301522121e-05,0.002126560686724631,3,0.5,0.01,dfeb2601
654,-2.241896464544184,True,4,39b92a41,2024-03-18_21-39-07,1710794347,26.739741802215576,75.90953159332275,86625,hpc-c11-node23.unitn.it,192.168.115.148,75.90953159332275,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,3.597335640716096e-05,0.011055020330455727,3,0.5,0.01,39b92a41
655,-5.387931599336512,True,4,286c7828,2024-03-18_21-39-56,1710794396,15.877124309539795,101.8706579208374,86709,hpc-c11-node23.unitn.it,192.168.115.148,101.8706579208374,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.00025439710101591873,0.028100182415538605,3,0.5,0.01,286c7828
656,-1.454506327124203,True,1,290f36c1,2024-03-18_21-40-05,1710794405,62.57891869544983,62.57891869544983,86793,hpc-c11-node23.unitn.it,192.168.115.148,62.57891869544983,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,9.431586101539344e-05,0.00028357429075651265,3,0.5,0.01,290f36c1
657,-4.411027319291058,True,4,f9e6fc4b,2024-03-18_21-41-38,1710794498,15.427919864654541,129.1074457168579,86879,hpc-c11-node23.unitn.it,192.168.115.148,129.1074457168579,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0030112162091503183,0.02634309637396981,3,0.5,0.01,f9e6fc4b
658,-2.817382609142977,True,4,8a8fd7e7,2024-03-18_21-41-33,1710794493,17.236506462097168,81.62846088409424,86962,hpc-c11-node23.unitn.it,192.168.115.148,81.62846088409424,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.000588888208172836,0.01542037601479085,3,0.5,0.01,8a8fd7e7
659,-1.4253216280656702,True,1,fcd0c74b,2024-03-18_21-40-36,1710794436,14.689669132232666,14.689669132232666,87052,hpc-c11-node23.unitn.it,192.168.115.148,14.689669132232666,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,1.476932931013643e-05,0.0013548262121194647,3,0.5,0.01,fcd0c74b
660,-1.3215781134717606,True,1,be8d013e,2024-03-18_21-41-19,1710794479,31.41020131111145,31.41020131111145,87134,hpc-c11-node23.unitn.it,192.168.115.148,31.41020131111145,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.00017382741096420872,0.000207735757002448,3,0.5,0.01,be8d013e
661,-1.4057673005496754,True,1,74dfa6b5,2024-03-18_21-41-49,1710794509,15.150675535202026,15.150675535202026,87219,hpc-c11-node23.unitn.it,192.168.115.148,15.150675535202026,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0027578967566182456,0.000505771672517657,3,0.5,0.01,74dfa6b5
662,-1.289099560064428,True,1,d6e32df9,2024-03-18_21-41-59,1710794519,14.228883743286133,14.228883743286133,87301,hpc-c11-node23.unitn.it,192.168.115.148,14.228883743286133,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0014689141232753096,0.0004173286293719072,3,0.5,0.01,d6e32df9
663,-1.387626521727618,True,1,af08f2da,2024-03-18_21-42-20,1710794540,13.369768619537354,13.369768619537354,87383,hpc-c11-node23.unitn.it,192.168.115.148,13.369768619537354,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.00032929880390298054,0.003960976447583445,3,0.5,0.01,af08f2da
664,-1.3211027208496542,True,1,071ade31,2024-03-18_21-42-29,1710794549,13.903494834899902,13.903494834899902,87468,hpc-c11-node23.unitn.it,192.168.115.148,13.903494834899902,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0009414219653906597,0.000901283328134819,3,0.5,0.01,071ade31
665,-1.4766733190592598,True,1,0d9d6c3d,2024-03-18_21-44-44,1710794684,136.8461983203888,136.8461983203888,87550,hpc-c11-node23.unitn.it,192.168.115.148,136.8461983203888,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,7.699930122078365e-05,0.006477077281540645,3,0.5,0.01,0d9d6c3d
666,-1.766315362032722,True,4,a861023c,2024-03-18_21-43-36,1710794616,17.44291615486145,58.25757694244385,87636,hpc-c11-node23.unitn.it,192.168.115.148,58.25757694244385,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0004910755000196367,0.0034952808461103245,3,0.5,0.01,a861023c
667,-1.4113890458555782,True,1,77f356a6,2024-03-18_21-43-08,1710794588,15.102728605270386,15.102728605270386,87718,hpc-c11-node23.unitn.it,192.168.115.148,15.102728605270386,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.004229172312782626,0.00011233053559283011,3,0.5,0.01,77f356a6
668,-4.194895975729999,True,4,87ef9cda,2024-03-18_21-44-27,1710794667,18.319550037384033,71.15285348892212,87801,hpc-c11-node23.unitn.it,192.168.115.148,71.15285348892212,4,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,2.3174116333394766e-05,0.022505086606375083,3,0.5,0.01,87ef9cda
669,-1.390726040391361,True,1,460a7862,2024-03-18_21-43-55,1710794635,20.581764459609985,20.581764459609985,87884,hpc-c11-node23.unitn.it,192.168.115.148,20.581764459609985,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.002923174855371654,0.0015993268071305571,3,0.5,0.01,460a7862
670,-702.2635587804458,True,15,26f2f099,2024-03-18_21-48-53,1710794933,25.92782473564148,290.923312664032,87966,hpc-c11-node23.unitn.it,192.168.115.148,290.923312664032,15,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,0.0006674680335013165,0.0324838416369512,3,0.5,0.01,26f2f099
671,-1.4751174449920654,True,1,7a58121e,2024-03-18_21-45-07,1710794707,14.862942934036255,14.862942934036255,88050,hpc-c11-node23.unitn.it,192.168.115.148,14.862942934036255,1,SUD_vH1,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,1,1,16,1,1.3792026150586358e-05,0.008081176010313378,3,0.5,0.01,7a58121e
