,wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/custom/name,config/custom/zone,config/custom/train_window,config/custom/valid_window,config/custom/t_size,config/custom/batch_size,config/custom/steps,config/custom/patience,config/custom/swa_step_start,config/custom/steps_per_print,config/gan/initial_noise_size,config/gan/noise_size,config/gan/hidden_size,config/gan/mlp_size,config/gan/num_layers,config/gan/generator_lr,config/gan/discriminator_lr,config/gan/init_mult1,config/gan/init_mult2,config/gan/weight_decay,logdir
78,-948.279052734375,True,1,21e03a91,2024-03-29_00-32-37,1711668757,30.40802311897278,30.40802311897278,32247,hpc-c11-node22.unitn.it,192.168.115.155,30.40802311897278,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,128,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,21e03a91
79,-958.5758164349725,True,1,97c0372f,2024-03-29_00-32-37,1711668757,19.771647453308105,19.771647453308105,32335,hpc-c11-node22.unitn.it,192.168.115.155,19.771647453308105,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,97c0372f
80,-943.5575848747702,True,1,6da0ccae,2024-03-29_00-32-51,1711668771,18.274688482284546,18.274688482284546,32421,hpc-c11-node22.unitn.it,192.168.115.155,18.274688482284546,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,8,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,6da0ccae
81,-962.3812744140625,True,1,0aace41c,2024-03-29_00-33-05,1711668785,22.46831250190735,22.46831250190735,32503,hpc-c11-node22.unitn.it,192.168.115.155,22.46831250190735,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,0aace41c
82,-960.244768928079,True,1,66c0d866,2024-03-29_00-33-08,1711668788,16.18139362335205,16.18139362335205,32623,hpc-c11-node22.unitn.it,192.168.115.155,16.18139362335205,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,66c0d866
83,-1132.8489583333333,True,15,689ef319,2024-03-29_00-39-28,1711669168,40.513885498046875,385.27294301986694,32709,hpc-c11-node22.unitn.it,192.168.115.155,385.27294301986694,15,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,689ef319
84,-954.1230773925781,True,1,88580a09,2024-03-29_00-33-37,1711668817,24.505106925964355,24.505106925964355,32791,hpc-c11-node22.unitn.it,192.168.115.155,24.505106925964355,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,8,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,88580a09
85,-953.8448893229166,True,1,a80081f4,2024-03-29_00-33-57,1711668837,35.354161500930786,35.354161500930786,32882,hpc-c11-node22.unitn.it,192.168.115.155,35.354161500930786,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,128,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,a80081f4
86,-944.289794921875,True,1,eb1ec653,2024-03-29_00-33-53,1711668833,16.20639443397522,16.20639443397522,32965,hpc-c11-node22.unitn.it,192.168.115.155,16.20639443397522,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,eb1ec653
87,-964.1947265625,True,1,4a8e8dd1,2024-03-29_00-34-12,1711668852,21.857160091400146,21.857160091400146,33050,hpc-c11-node22.unitn.it,192.168.115.155,21.857160091400146,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,4a8e8dd1
88,-951.3709339815027,True,1,fd6e426e,2024-03-29_00-34-28,1711668868,24.23052430152893,24.23052430152893,33131,hpc-c11-node22.unitn.it,192.168.115.155,24.23052430152893,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,8,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,fd6e426e
89,-948.0498549517463,True,1,61084881,2024-03-29_00-34-41,1711668881,23.52738618850708,23.52738618850708,33222,hpc-c11-node22.unitn.it,192.168.115.155,23.52738618850708,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,61084881
90,-982.0100830078125,True,4,1b461424,2024-03-29_00-36-11,1711668971,28.375837326049805,102.68898224830627,33308,hpc-c11-node22.unitn.it,192.168.115.155,102.68898224830627,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,1b461424
91,-1016.7873942057291,True,4,9a98cc66,2024-03-29_00-36-54,1711669014,21.162396669387817,129.92287230491638,33394,hpc-c11-node22.unitn.it,192.168.115.155,129.92287230491638,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,9a98cc66
92,-940.4590047200521,True,1,babfaf59,2024-03-29_00-35-40,1711668940,46.76927590370178,46.76927590370178,33482,hpc-c11-node22.unitn.it,192.168.115.155,46.76927590370178,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,128,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,babfaf59
93,-938.3884079877068,True,1,0b821033,2024-03-29_00-35-42,1711668942,22.758846282958984,22.758846282958984,33566,hpc-c11-node22.unitn.it,192.168.115.155,22.758846282958984,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,8,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,0b821033
94,-935.6466962028952,True,1,9e245e90,2024-03-29_00-36-08,1711668968,23.95841145515442,23.95841145515442,33648,hpc-c11-node22.unitn.it,192.168.115.155,23.95841145515442,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,9e245e90
95,-1036.8051513671876,True,4,cc9bd77b,2024-03-29_00-38-17,1711669097,30.933098793029785,137.58483242988586,33738,hpc-c11-node22.unitn.it,192.168.115.155,137.58483242988586,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,cc9bd77b
96,-1012.1383038689108,True,4,1ad5ec1f,2024-03-29_00-38-01,1711669081,15.843359231948853,101.6299192905426,33820,hpc-c11-node22.unitn.it,192.168.115.155,101.6299192905426,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,8,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,1ad5ec1f
97,-1002.1125244140625,True,4,1915eb8f,2024-03-29_00-38-11,1711669091,29.9829204082489,95.9397988319397,33910,hpc-c11-node22.unitn.it,192.168.115.155,95.9397988319397,4,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,1915eb8f
98,-946.8490672392004,True,1,1fca6c90,2024-03-29_00-37-14,1711669034,20.67216467857361,20.67216467857361,33992,hpc-c11-node22.unitn.it,192.168.115.155,20.67216467857361,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,1fca6c90
99,-940.5483032226563,True,1,dd89c58a,2024-03-29_00-38-09,1711669089,52.130234718322754,52.130234718322754,34079,hpc-c11-node22.unitn.it,192.168.115.155,52.130234718322754,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,dd89c58a
100,-1096.220361328125,True,15,040e532f,2024-03-29_00-44-10,1711669450,29.60531187057495,385.9543409347534,34170,hpc-c11-node22.unitn.it,192.168.115.155,385.9543409347534,15,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,040e532f
101,-1104.25654296875,True,15,7462eb79,2024-03-29_00-44-49,1711669489,18.00255274772644,403.9297308921814,34269,hpc-c11-node22.unitn.it,192.168.115.155,403.9297308921814,15,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,64,200,1000,2500,5,5,3,16,16,1,1e-05,0.001,3,0.5,0.01,7462eb79
