,wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/custom/name,config/custom/zone,config/custom/train_window,config/custom/valid_window,config/custom/t_size,config/custom/batch_size,config/custom/steps,config/custom/patience,config/custom/swa_step_start,config/custom/steps_per_print,config/gan/initial_noise_size,config/gan/noise_size,config/gan/hidden_size,config/gan/mlp_size,config/gan/num_layers,config/gan/generator_lr,config/gan/discriminator_lr,config/gan/init_mult1,config/gan/init_mult2,config/gan/weight_decay,logdir
4096,-7279.819795496323,True,1,ba504fb7,2024-04-03_06-07-04,1712117224,21.238282680511475,21.238282680511475,89508,hpc-c11-node23.unitn.it,192.168.115.148,21.238282680511475,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,16,250,1000,2500,5,5,3,16,16,1,0.0014225812972780286,0.6251382392831496,3,0.5,0.01,ba504fb7
4097,-9316.974392361111,True,1,49a0689a,2024-04-03_06-07-19,1712117239,19.67351508140564,19.67351508140564,89651,hpc-c11-node23.unitn.it,192.168.115.148,19.67351508140564,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.3000132384943773e-06,0.6529763979326245,3,0.5,0.01,49a0689a
4098,-13132.647786458334,True,1,ec994b03,2024-04-03_06-07-41,1712117261,20.52533745765686,20.52533745765686,90265,hpc-c11-node23.unitn.it,192.168.115.148,20.52533745765686,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.3092776078656311e-06,0.7441976695473366,3,0.5,0.01,ec994b03
4099,-19411.40451388889,True,1,7c74af30,2024-04-03_06-07-59,1712117279,18.53076481819153,18.53076481819153,91338,hpc-c11-node23.unitn.it,192.168.115.148,18.53076481819153,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.5186416455229987e-06,0.7184534450388304,3,0.5,0.01,7c74af30
4100,-8112.978244357639,True,1,507667b5,2024-04-03_06-08-29,1712117309,33.8947377204895,33.8947377204895,91457,hpc-c11-node23.unitn.it,192.168.115.148,33.8947377204895,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.288628852984465e-06,0.9982813516177775,3,0.5,0.01,507667b5
4101,-5937.800889756944,True,1,ad9f5032,2024-04-03_06-08-23,1712117303,19.152891635894775,19.152891635894775,91638,hpc-c11-node23.unitn.it,192.168.115.148,19.152891635894775,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.597712985762306e-06,0.5825418057842617,3,0.5,0.01,ad9f5032
4102,-23052.930772569445,True,1,8333ecb9,2024-04-03_06-08-34,1712117314,21.385962963104248,21.385962963104248,92886,hpc-c11-node23.unitn.it,192.168.115.148,21.385962963104248,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.6391144971426608e-06,0.7478964565333449,3,0.5,0.01,8333ecb9
4103,-7704.309733072917,True,1,f956afc5,2024-04-03_06-08-49,1712117329,20.232919216156006,20.232919216156006,94427,hpc-c11-node23.unitn.it,192.168.115.148,20.232919216156006,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.005339659596239e-06,0.6445546281846616,3,0.5,0.01,f956afc5
4104,-8.569518760720901e+31,True,15,d02ebc40,2024-04-03_06-15-13,1712117713,73.46471786499023,394.57029271125793,94609,hpc-c11-node23.unitn.it,192.168.115.148,394.57029271125793,15,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.333252738915626e-06,0.9983108752487081,3,0.5,0.01,d02ebc40
4105,-44751.08420138889,True,1,1788eb18,2024-04-03_06-09-07,1712117347,20.01783275604248,20.01783275604248,94701,hpc-c11-node23.unitn.it,192.168.115.148,20.01783275604248,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.0073717344134e-06,0.8385907262790007,3,0.5,0.01,1788eb18
4106,-16793.2646484375,True,1,01c2ff7a,2024-04-03_06-09-24,1712117364,27.64140272140503,27.64140272140503,94782,hpc-c11-node23.unitn.it,192.168.115.148,27.64140272140503,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.010092916372965e-06,0.5300524726037963,3,0.5,0.01,01c2ff7a
4107,-1.4020413923850648e+32,True,15,c27175f0,2024-04-03_06-15-14,1712117714,34.21817708015442,362.47747921943665,94870,hpc-c11-node23.unitn.it,192.168.115.148,362.47747921943665,15,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.3045438922792002e-06,0.7609719307808893,3,0.5,0.01,c27175f0
4108,-75223.8984375,True,1,ff9ffc66,2024-04-03_06-09-50,1712117390,21.831093549728394,21.831093549728394,94960,hpc-c11-node23.unitn.it,192.168.115.148,21.831093549728394,1,SUD_v2,SUD,"('2015-01', '2020-12')","('2021-01', '2021-09')",7,32,250,1000,2500,5,5,3,16,16,1,1.602073780760701e-06,0.6516762394060756,3,0.5,0.01,ff9ffc66
