,100,130,160,190,220,250,280,310,340,370,400,430,460,490,520,550,580,610,640,670,700,730,760,790,820,850,880,910,940,970,1000,1030,1060,1090,1120,1150,1180,1210,1240,1270,1300,1330,1360,1390,1420,1450,1480,1510,1540,1570,1600,1630,1660,1690,1720,1750,1780,1810
30,0.09540628894876702,0.09540628894876702,0.09540628894876702,0.09337694199777861,0.09337694199777861,0.09337694199777861,0.09337694199777861,0.08695131958205979,0.08695131958205979,0.08695131958205979,0.08695131958205979,0.08695131958205979,0.08695131958205979,0.08695131958205979,0.08695131958205979,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.07961691756266948,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08013144368177258,0.08722422316802626,0.08722422316802626,0.08722422316802626,0.08722422316802626,0.08722422316802626
60,0.10527593892236226,0.11085586170341424,0.11085586170341424,0.11252137484692673,0.11252137484692673,0.11252137484692673,0.11252137484692673,0.11252137484692673,0.10714584601097028,0.10714584601097028,0.10714584601097028,0.10714584601097028,0.10714584601097028,0.10714584601097028,0.10714584601097028,0.10714584601097028,0.10714584601097028,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09855091685027792,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158,0.09773088592892158
90,0.1175205229088589,0.1175205229088589,0.1175205229088589,0.12484953740191046,0.12484953740191046,0.12484953740191046,0.12484953740191046,0.12541510591799662,0.12541510591799662,0.12541510591799662,0.12541510591799662,0.12541510591799662,0.12541510591799662,0.12541510591799662,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.11729800531503551,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.10983985111381608,0.11763782772584978,0.11763782772584978,0.11763782772584978,0.11763782772584978,0.11763782772584978,0.11763782772584978,0.11763782772584978
120,0.21712776959029242,0.12893634712324342,0.12893634712324342,0.12893634712324342,0.13741694063839896,0.13741694063839896,0.13741694063839896,0.13741694063839896,0.13741694063839896,0.13741694063839896,0.13647363204938223,0.13647363204938223,0.13647363204938223,0.13647363204938223,0.13647363204938223,0.13647363204938223,0.13647363204938223,0.13647363204938223,0.13647363204938223,0.13647363204938223,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.12812810070466624,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704,0.1253286559063704
150,0.21712776959029242,0.21712776959029242,0.13979028227407522,0.13979028227407522,0.13979028227407522,0.13979028227407522,0.1490042131358594,0.1490042131358594,0.1490042131358594,0.1490042131358594,0.1490042131358594,0.1490042131358594,0.1490042131358594,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.14652996311132888,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.1362454860551145,0.14072283428211513,0.14072283428211513,0.14072283428211513,0.14072283428211513,0.14072283428211513,0.14072283428211513,0.14072283428211513,0.14072283428211513,0.14072283428211513,0.14072283428211513,0.14072283428211513
180,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.14941962596504782,0.14941962596504782,0.14941962596504782,0.14941962596504782,0.14941962596504782,0.15928675325940028,0.15928675325940028,0.15928675325940028,0.15928675325940028,0.15928675325940028,0.15928675325940028,0.15928675325940028,0.15928675325940028,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.15495495570314083,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.14677724696243405,0.1571713996961
210,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.16246765925890114,0.16246765925890114,0.16246765925890114,0.16246765925890114,0.16246765925890114,0.16246765925890114,0.17208230576747227,0.17208230576747227,0.17208230576747227,0.17208230576747227,0.17208230576747227,0.17208230576747227,0.17208230576747227,0.17208230576747227,0.17208230576747227,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.16637040066970998,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394,0.15869924482223394
240,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.17048614403695733,0.17048614403695733,0.17048614403695733,0.17048614403695733,0.17048614403695733,0.17048614403695733,0.17967673258212544,0.17967673258212544,0.17967673258212544,0.17967673258212544,0.17967673258212544,0.17967673258212544,0.17967673258212544,0.17967673258212544,0.17967673258212544,0.17967673258212544,0.17967673258212544,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17128475096994866,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303,0.17060186548027303
270,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.21712776959029242,0.18286075719208722,0.18286075719208722,0.18286075719208722,0.18286075719208722,0.18286075719208722,0.18286075719208722,0.18286075719208722,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.19197202098753996,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.18255501319989162,0.1840482253413728,0.1840482253413728,0.1840482253413728,0.1840482253413728,0.1840482253413728,0.1840482253413728,0.1840482253413728,0.1840482253413728,0.1840482253413728,0.1840482253413728
