,100,130,160,190,220,250,280,310,340,370,400,430,460,490,520,550,580,610,640,670,700,730,760,790,820,850,880,910,940,970,1000,1030,1060,1090,1120,1150,1180,1210,1240,1270,1300,1330,1360,1390,1420,1450,1480,1510,1540,1570,1600,1630,1660,1690,1720,1750,1780,1810
30,0.07063933458257618,0.07063933458257618,0.07063933458257618,0.0703493888896105,0.0703493888896105,0.0703493888896105,0.0703493888896105,0.0692302286064626,0.0692302286064626,0.0692302286064626,0.0692302286064626,0.0692302286064626,0.0692302286064626,0.0692302286064626,0.0692302286064626,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06771723725635846,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06822115400186898,0.06863747212881637,0.06863747212881637,0.06863747212881637,0.06863747212881637,0.06863747212881637
60,0.07074061053460555,0.07196833660647434,0.07196833660647434,0.0725212622553892,0.0725212622553892,0.0725212622553892,0.0725212622553892,0.0725212622553892,0.07052664984351045,0.07052664984351045,0.07052664984351045,0.07052664984351045,0.07052664984351045,0.07052664984351045,0.07052664984351045,0.07052664984351045,0.07052664984351045,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06746231282661201,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545,0.06947610786571545
90,0.07422148458780811,0.07422148458780811,0.07422148458780811,0.07698077424579473,0.07698077424579473,0.07698077424579473,0.07698077424579473,0.07721161229095251,0.07721161229095251,0.07721161229095251,0.07721161229095251,0.07721161229095251,0.07721161229095251,0.07721161229095251,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07408181165195007,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07182585268084239,0.07508973872456823,0.07508973872456823,0.07508973872456823,0.07508973872456823,0.07508973872456823,0.07508973872456823,0.07508973872456823
120,0.03320729379296967,0.07881419692823599,0.07881419692823599,0.07881419692823599,0.08282253765336979,0.08282253765336979,0.08282253765336979,0.08282253765336979,0.08282253765336979,0.08282253765336979,0.08242760297461295,0.08242760297461295,0.08242760297461295,0.08242760297461295,0.08242760297461295,0.08242760297461295,0.08242760297461295,0.08242760297461295,0.08242760297461295,0.08242760297461295,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.07801856966255927,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121,0.08020130679553121
150,0.03320729379296967,0.03320729379296967,0.08430917036037265,0.08430917036037265,0.08430917036037265,0.08430917036037265,0.08863807506824198,0.08863807506824198,0.08863807506824198,0.08863807506824198,0.08863807506824198,0.08863807506824198,0.08863807506824198,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08747025508849764,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08341738590684945,0.08623769371888083,0.08623769371888083,0.08623769371888083,0.08623769371888083,0.08623769371888083,0.08623769371888083,0.08623769371888083,0.08623769371888083,0.08623769371888083,0.08623769371888083,0.08623769371888083
180,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.08942189908330124,0.08942189908330124,0.08942189908330124,0.08942189908330124,0.08942189908330124,0.09372839229492452,0.09372839229492452,0.09372839229492452,0.09372839229492452,0.09372839229492452,0.09372839229492452,0.09372839229492452,0.09372839229492452,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.09175083157822113,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.0918135621802645,0.09443313290246383
210,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.0953284780320816,0.0953284780320816,0.0953284780320816,0.0953284780320816,0.0953284780320816,0.0953284780320816,0.09974202892113751,0.09974202892113751,0.09974202892113751,0.09974202892113751,0.09974202892113751,0.09974202892113751,0.09974202892113751,0.09974202892113751,0.09974202892113751,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.09665642642714602,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021,0.0968408914112021
240,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.10075751705190573,0.10075751705190573,0.10075751705190573,0.10075751705190573,0.10075751705190573,0.10075751705190573,0.10538335888680549,0.10538335888680549,0.10538335888680549,0.10538335888680549,0.10538335888680549,0.10538335888680549,0.10538335888680549,0.10538335888680549,0.10538335888680549,0.10538335888680549,0.10538335888680549,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10184779346804536,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221,0.10286119676871221
270,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.03320729379296967,0.10657048944475929,0.10657048944475929,0.10657048944475929,0.10657048944475929,0.10657048944475929,0.10657048944475929,0.10657048944475929,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.11084305909211596,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10716002760743552,0.10875146392971709,0.10875146392971709,0.10875146392971709,0.10875146392971709,0.10875146392971709,0.10875146392971709,0.10875146392971709,0.10875146392971709,0.10875146392971709,0.10875146392971709
