wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-901.4796573414523,True,1,64e9b306,2024-03-12_14-13-28,1710249208,22.91904306411743,22.91904306411743,48795,MacBookAir-di-Nicola,127.0.0.1,22.91904306411743,1
