wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1134.8067052504596,False,1,cc9e4659,2024-03-12_14-36-36,1710250596,8.004741191864014,8.004741191864014,51494,MacBookAir-di-Nicola,127.0.0.1,8.004741191864014,1
-1318.9090001723346,False,2,cc9e4659,2024-03-12_14-36-45,1710250605,8.683465957641602,16.688207149505615,51494,MacBookAir-di-Nicola,127.0.0.1,16.688207149505615,2
-1659.9181698069854,False,3,cc9e4659,2024-03-12_14-36-55,1710250615,10.142484903335571,26.830692052841187,51494,MacBookAir-di-Nicola,127.0.0.1,26.830692052841187,3
-2273.403377757353,False,4,cc9e4659,2024-03-12_14-37-07,1710250627,12.545236825942993,39.37592887878418,51494,MacBookAir-di-Nicola,127.0.0.1,39.37592887878418,4
-3651.524773092831,False,5,cc9e4659,2024-03-12_14-37-22,1710250642,14.435555934906006,53.811484813690186,51494,MacBookAir-di-Nicola,127.0.0.1,53.811484813690186,5
-12823.31657858456,False,6,cc9e4659,2024-03-12_14-37-31,1710250651,9.04436206817627,62.855846881866455,51494,MacBookAir-di-Nicola,127.0.0.1,62.855846881866455,6
-67473.15923713235,False,7,cc9e4659,2024-03-12_14-37-41,1710250661,9.6548490524292,72.51069593429565,51494,MacBookAir-di-Nicola,127.0.0.1,72.51069593429565,7
76121.46966911765,False,8,cc9e4659,2024-03-12_14-37-50,1710250670,9.562792301177979,82.07348823547363,51494,MacBookAir-di-Nicola,127.0.0.1,82.07348823547363,8
92497.21139705883,False,9,cc9e4659,2024-03-12_14-38-01,1710250681,10.518437147140503,92.59192538261414,51494,MacBookAir-di-Nicola,127.0.0.1,92.59192538261414,9
27910.21369485294,False,10,cc9e4659,2024-03-12_14-38-13,1710250693,12.15330982208252,104.74523520469666,51494,MacBookAir-di-Nicola,127.0.0.1,104.74523520469666,10
-1031.9949448529412,False,11,cc9e4659,2024-03-12_14-38-25,1710250705,12.160743951797485,116.90597915649414,51494,MacBookAir-di-Nicola,127.0.0.1,116.90597915649414,11
-24625.021599264706,False,12,cc9e4659,2024-03-12_14-38-36,1710250716,10.766016006469727,127.67199516296387,51494,MacBookAir-di-Nicola,127.0.0.1,127.67199516296387,12
